Nature mutation;Valeur fonciere;Code postal;Commune;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
Vente;270000;18230;SAINT DOULCHARD;Appartement;45;2;2901
Vente;270000;18230;SAINT DOULCHARD;Appartement;49;3;2901
Vente;270000;18230;SAINT DOULCHARD;Appartement;28;1;2901
Vente;270000;18230;SAINT DOULCHARD;Appartement;15;1;2901
Vente;270000;18230;SAINT DOULCHARD;Appartement;33;2;2901
Vente;270000;18230;SAINT DOULCHARD;Appartement;19;1;2901
Vente;270000;18230;SAINT DOULCHARD;Appartement;30;1;2901
Vente;270000;18230;SAINT DOULCHARD;Appartement;19;1;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;28;1;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;53;2;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;39;2;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;34;2;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;49;3;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;44;2;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;45;2;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;15;1;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;33;2;1000
Vente;270000;18230;SAINT DOULCHARD;Appartement;30;1;1000
Vente;5000;18400;SAINT-FLORENT-SUR-CHER;Maison;25;1;41
Vente;79800;18800;BAUGY;Maison;73;4;377
Vente;140000;18000;BOURGES;Maison;89;4;503
Vente;98000;18570;TROUY;Maison;69;4;726
Vente;274000;18110;FUSSY;Maison;150;4;1033
Vente;60000;18190;UZAY-LE-VENON;Maison;70;2;360
Vente;395000;18330;SAINT-LAURENT;Maison;170;5;3160
Vente;165950;18230;SAINT DOULCHARD;Maison;96;4;597
Vente;70000;18500;MEHUN-SUR-YEVRE;Maison;64;3;136
Vente;70000;18500;MEHUN-SUR-YEVRE;Maison;39;2;136
Vente;70000;18500;MEHUN-SUR-YEVRE;Maison;90;5;559
Vente;235000;18570;TROUY;Maison;115;7;656
Vente;115000;18100;VIERZON;Maison;79;3;328
Vente;80000;18130;DUN SUR AURON;Maison;102;4;244
Vente;275000;18000;BOURGES;Appartement;28;1;324
Vente;275000;18000;BOURGES;Appartement;77;3;324
Vente;158000;18100;VIERZON;Maison;98;4;640
Vente;130000;18570;TROUY;Maison;78;4;392
Vente;60000;18250;HUMBLIGNY;Maison;113;5;159
Vente;80000;18390;SAINT-GERMAIN-DU-PUY;Maison;78;4;648
Vente;63000;18200;SAINT-AMAND-MONTROND;Maison;65;4;884
Vente;117500;18140;HERRY;Maison;70;3;2800
Vente;117500;18140;HERRY;Maison;70;3;920
Vente;163000;18220;SAINTE-SOLANGE;Maison;192;6;650
Vente;163000;18220;SAINTE-SOLANGE;Maison;192;6;1645
Vente;19500;18250;HUMBLIGNY;Maison;44;2;735
Vente;19500;18250;HUMBLIGNY;Maison;44;2;695
Vente;19500;18250;HUMBLIGNY;Maison;44;2;450
Vente;110000;18100;VIERZON;Maison;70;3;2305
Vente;110000;18100;VIERZON;Maison;70;3;1002
Vente;73000;18500;MEHUN-SUR-YEVRE;Maison;60;3;1020
Vente;73990;18100;VIERZON;Maison;54;2;477
Vente;40000;18100;VIERZON;Maison;55;4;465
Vente;134250;18200;BOUZAIS;Maison;88;5;1006
Vente;134250;18200;BOUZAIS;Maison;88;5;651
Vente;85000;18100;VIERZON;Maison;83;4;623
Vente;160000;18230;SAINT DOULCHARD;Maison;68;4;560
Vente;129500;18260;SURY-ES-BOIS;Maison;108;5;640
Vente;126000;18410;CLEMONT;Maison;113;7;1134
Vente;28000;18260;THOU;Maison;45;2;852
Vente;68250;18210;THAUMIERS;Maison;90;4;355
Vente;119000;18200;BOUZAIS;Maison;104;5;1094
Vente;119000;18200;BOUZAIS;Maison;104;5;687
Vente;179050;18120;MEREAU;Maison;139;5;531
Vente;149500;18150;CUFFY;Maison;60;4;217
Vente;53000;18160;INEUIL;Maison;89;3;490
Vente;90000;18100;ST-HILAIRE-DE-COURT;Maison;60;3;285
Vente;75000;18190;CHAMBON;Maison;33;2;930
Vente;180040;18500;VIGNOUX-SUR-BARANGEON;Maison;142;4;500
Vente;180040;18500;VIGNOUX-SUR-BARANGEON;Maison;142;4;3062
Vente;10000;18160;LIGNIERES;Maison;64;3;75
Vente;118000;18270;CULAN;Maison;130;4;538
Vente;131000;18390;SAINT-GERMAIN-DU-PUY;Maison;78;4;313
Vente;110000;18570;TROUY;Maison;109;3;351
Vente;430000;18110;FUSSY;Maison;120;5;881
Vente;430000;18110;FUSSY;Maison;35;2;881
Vente;134000;18350;CHARLY;Maison;192;4;720
Vente;134000;18350;CHARLY;Maison;192;4;1834
Vente;199700;18000;BOURGES;Maison;89;5;309
Vente;32000;18600;SANCOINS;Maison;90;4;109
Vente;56000;18100;VIERZON;Maison;69;1;177
Vente;56000;18100;VIERZON;Maison;69;1;563
Vente;64000;18100;VIERZON;Maison;79;4;476
Vente;148400;18000;BOURGES;Maison;90;5;478
Vente;159000;18230;SAINT DOULCHARD;Maison;68;4;335
Vente;50000;18100;VIERZON;Maison;100;5;137
Vente;132100;18220;LES AIX D ANGILLON;Appartement;92;3;567
Vente;70000;18100;VIERZON;Maison;67;4;587
Vente;162000;18240;BOULLERET;Maison;152;5;590
Vente;34000;18200;SAINT-AMAND-MONTROND;Maison;64;3;1185
Vente;34000;18200;SAINT-AMAND-MONTROND;Maison;64;3;500
Vente;231770;18570;LA CHAPELLE SAINT URSIN;Maison;93;4;599
Vente;135000;18350;NERONDES;Maison;105;4;1125
Vente;128000;18390;SAINT-GERMAIN-DU-PUY;Maison;93;4;395
Vente;186000;18370;SAINT-JEANVRIN;Maison;76;1;1590
Vente;150600;18000;BOURGES;Maison;93;5;720
Vente;90000;18160;SAINT-BAUDEL;Maison;55;2;237
Vente;70000;18170;LE CHATELET;Appartement;147;5;795
Vente;70000;18170;LE CHATELET;Appartement;15;2;795
Vente;310000;18000;BOURGES;Maison;138;5;730
Vente;161800;18700;OIZON;Maison;143;4;500
Vente;161800;18700;OIZON;Maison;143;4;1471
Vente;100000;18000;BOURGES;Appartement;49;3;144
Vente;100000;18000;BOURGES;Appartement;66;3;144
Vente;275000;18000;BOURGES;Maison;111;5;232
Vente;191000;18000;BOURGES;Maison;71;5;96
Vente;25000;18200;SAINT-AMAND-MONTROND;Maison;24;2;76
Vente;68000;18230;SAINT DOULCHARD;Maison;92;4;443
Vente;107100;18200;SAINT-AMAND-MONTROND;Maison;77;4;817
Vente;151000;18500;BERRY-BOUY;Maison;98;4;1500
Vente;151000;18500;BERRY-BOUY;Maison;98;4;34276
Vente;185000;18000;BOURGES;Maison;76;3;92
Vente;80000;18130;DUN SUR AURON;Maison;75;3;149
Vente;180000;18500;MEHUN-SUR-YEVRE;Maison;80;4;1840
Vente;180000;18500;MEHUN-SUR-YEVRE;Maison;80;4;890
Vente;130000;18200;ARCOMPS;Maison;68;2;271
Vente;110000;18190;VENESMES;Maison;149;4;249
Vente;233700;18800;ETRECHY;Maison;160;6;265
Vente;113500;18000;BOURGES;Maison;90;4;382
Vente;175000;18570;MORTHOMIERS;Maison;134;5;1019
Vente;148500;18270;SAINT-MAUR;Maison;99;3;729
Vente;139950;18190;CHAVANNES;Maison;103;5;1090
Vente;108000;18570;TROUY;Maison;73;3;605
Vente;121918,97;18320;MARSEILLES-LES-AUBIGNY;Maison;89;4;806
Vente;28000;18200;BOUZAIS;Maison;99;5;490
Vente;90000;18000;BOURGES;Maison;66;4;200
Vente;95000;18100;VIERZON;Appartement;90;5;435
Vente;110000;18100;VIERZON;Maison;82;4;640
Vente;90000;18100;VIERZON;Maison;100;6;350
Vente;66900;18250;HENRICHEMONT;Maison;99;4;254
Vente;233200;18000;BOURGES;Maison;123;4;864
Vente;52000;18100;VIERZON;Maison;98;5;175
Vente;10000;18310;GRACAY;Appartement;115;3;89
Vente;65000;18350;CROISY;Maison;96;6;235
Vente;320050;18000;BOURGES;Maison;139;4;817
Vente;120000;18130;BUSSY;Maison;130;5;1759
Vente;223300;18340;ARCAY;Maison;108;4;799
Vente;155769;18570;LA CHAPELLE SAINT URSIN;Maison;92;4;842
Vente;150000;18110;VASSELAY;Maison;73;3;1394
Vente;34500;18290;CHAROST;Maison;37;1;127
Vente;23300;18400;LUNERY;Maison;26;1;28
Vente;60000;18130;SAINT-DENIS DE PALIN;Maison;70;3;1993
Vente;145000;18140;SAINT-MARTIN-DES-CHAMPS;Maison;120;6;1476
Vente;162000;18400;SAINT-FLORENT-SUR-CHER;Maison;119;6;678
Vente;46000;18120;MASSAY;Maison;105;4;405
Vente;99000;18100;VIERZON;Maison;51;3;176
Vente;99000;18100;VIERZON;Maison;41;3;176
Vente;117000;18380;LA CHAPELLE D ANGILLON;Maison;105;5;1253
Vente;155000;18100;VIERZON;Maison;108;5;4513
Vente;155000;18100;VIERZON;Maison;108;5;1388
Vente;40000;18150;LA GUERCHE SUR L AUBOIS;Maison;46;2;175
Vente;193100;18000;BOURGES;Maison;69;3;124
Vente;70000;18110;SAINT-MARTIN D AUXIGNY;Maison;66;4;794
Vente;300000;18600;SANCOINS;Maison;175;7;2270
Vente;60000;18800;BAUGY;Maison;70;2;765
Vente;10000;18160;LIGNIERES;Maison;51;3;243
Vente;172500;18140;ARGENVIERES;Maison;143;4;2789
Vente;320000;18300;JALOGNES;Maison;220;8;1232
Vente;37555;18370;CHATEAUMEILLANT;Maison;61;3;280
Vente;90000;18120;CHERY;Maison;89;4;1072
Vente;52500;18110;VASSELAY;Maison;75;3;411
Vente;10000;18320;JOUET-SUR-L AUBOIS;Maison;32;1;44
Echange;1;18100;VIERZON;Appartement;68;3;3
Vente;94500;18000;BOURGES;Maison;78;2;691
Vente;94500;18000;BOURGES;Maison;78;2;823
Vente;127000;18100;VIERZON;Maison;79;4;522
Vente;41500;18190;CHATEAUNEUF-SUR-CHER;Appartement;48;1;231
Vente;41500;18190;CHATEAUNEUF-SUR-CHER;Appartement;65;2;231
Vente;200000;18700;AUBIGNY-SUR-NERE;Maison;200;7;559
Vente;117000;18310;NOHANT-EN-GRACAY;Appartement;20;1;665
Vente;117000;18310;NOHANT-EN-GRACAY;Appartement;34;2;665
Vente;185000;18340;PLAIMPIED-GIVAUDINS;Maison;30;1;1117
Vente;185000;18340;PLAIMPIED-GIVAUDINS;Maison;30;1;726
Vente;185000;18340;PLAIMPIED-GIVAUDINS;Maison;206;7;726
Vente;185000;18340;PLAIMPIED-GIVAUDINS;Maison;206;7;1117
Vente;138000;18700;AUBIGNY-SUR-NERE;Maison;87;3;945
Vente;150000;18130;DUN SUR AURON;Maison;105;5;648
Vente;75000;18130;OSMERY;Maison;120;4;1469
Vente;75000;18130;OSMERY;Maison;120;4;520
Vente;111700;18400;SAINT-FLORENT-SUR-CHER;Appartement;44;2;76
Vente;111700;18400;SAINT-FLORENT-SUR-CHER;Appartement;85;4;76
Vente;76000;18100;VIERZON;Maison;74;3;592
Vente;149038;18000;BOURGES;Maison;70;3;394
Vente;155740;18370;CHATEAUMEILLANT;Maison;106;5;500
Vente;155740;18370;CHATEAUMEILLANT;Maison;106;5;1950
Vente;120000;18130;VORNAY;Maison;139;5;1363
Vente;120000;18130;VORNAY;Maison;139;5;2380
Vente;140000;18110;PIGNY;Maison;94;3;2280
Vente;140000;18110;PIGNY;Maison;94;3;1240
Vente;141000;18290;CHAROST;Maison;150;7;414
Vente;145300;18700;AUBIGNY-SUR-NERE;Maison;84;4;555
Vente;135000;18000;BOURGES;Maison;90;5;617
Vente;70000;18200;SAINT-AMAND-MONTROND;Maison;72;4;464
Vente;47500;18190;VENESMES;Maison;70;2;260
Vente;125800;18390;SAINT-GERMAIN-DU-PUY;Maison;93;5;207
Vente;90000;18220;SAINTE-SOLANGE;Maison;84;5;1021
Vente;9000;18190;VENESMES;Maison;30;1;850
Vente;9000;18190;VENESMES;Maison;30;1;245
Vente;209500;18000;BOURGES;Maison;146;5;822
Vente;185000;18390;SAINT-GERMAIN-DU-PUY;Maison;89;5;341
Vente;164900;18600;MORNAY-SUR-ALLIER;Maison;93;3;552
Vente;164900;18600;MORNAY-SUR-ALLIER;Maison;93;3;1507
Vente;261500;18270;REIGNY;Maison;192;7;810
Vente;261500;18270;REIGNY;Maison;192;7;1200
Vente;140000;18160;TOUCHAY;Maison;106;5;745
Vente;40000;18360;VESDUN;Maison;45;1;1360
Vente;25000;18200;DREVANT;Maison;42;2;478
Vente;25000;18200;DREVANT;Maison;42;2;132
Vente;137500;18270;SAINT-MAUR;Maison;132;3;318
Vente;186600;18200;SAINT-AMAND-MONTROND;Maison;70;3;500
Vente;186600;18200;SAINT-AMAND-MONTROND;Maison;70;3;1535
Vente;15000;18100;VIERZON;Maison;70;3;166
Vente;138000;18190;VALLENAY;Maison;92;6;11999
Vente;20000;18190;VENESMES;Maison;30;1;850
Vente;20000;18190;VENESMES;Maison;30;1;245
Vente;75000;18120;LURY-SUR-ARNON;Maison;48;3;694
Vente;130000;18250;NEUVY-DEUX-CLOCHERS;Maison;123;4;1911
Vente;115000;18300;JALOGNES;Maison;95;5;691
Vente;90000;18200;COLOMBIERS;Maison;77;3;500
Vente;90000;18200;COLOMBIERS;Maison;77;3;616
Vente;64050;18410;CLEMONT;Maison;112;4;565
Vente;277000;18300;SURY-EN-VAUX;Maison;169;5;568
Vente;277000;18300;SURY-EN-VAUX;Maison;67;3;568
Vente;124000;18500;FOECY;Maison;114;4;299
Vente;90000;18500;MEHUN-SUR-YEVRE;Maison;87;5;342
Vente;30000;18200;SAINT-AMAND-MONTROND;Maison;54;4;481
Vente;85000;18140;LUGNY-CHAMPAGNE;Maison;108;4;200
Vente;135000;18600;SANCOINS;Maison;95;4;120
Vente;135000;18600;SANCOINS;Maison;95;4;1150
Vente;120000;18120;MASSAY;Maison;84;5;640
Vente;90000;18100;VIERZON;Maison;56;4;46
Vente;90000;18100;VIERZON;Maison;63;3;48
Vente;75000;18120;MEREAU;Maison;62;2;813
Vente;75000;18120;MEREAU;Maison;62;2;378
Vente;75000;18120;MEREAU;Maison;57;3;314
Vente;75000;18120;MEREAU;Maison;57;3;805
Vente;229000;18700;AUBIGNY-SUR-NERE;Maison;148;5;721
Vente;211000;18410;ARGENT-SUR-SAULDRE;Maison;110;5;675
Vente;211000;18390;MOULINS-SUR-YEVRE;Maison;112;4;608
Vente;211000;18390;MOULINS-SUR-YEVRE;Maison;112;4;2142
Vente;78000;18300;FEUX;Maison;68;4;468
Vente;78000;18300;FEUX;Maison;68;4;489
Vente;45000;18600;SANCOINS;Maison;100;3;134
Vente;55000;18100;VIERZON;Maison;36;2;199
Vente;95000;18300;VEAUGUES;Maison;40;2;175
Vente;83010;18000;BOURGES;Maison;61;3;95
Vente;1369150;18330;VOUZERON;Maison;181;5;7480
Vente;133000;18570;LA CHAPELLE SAINT URSIN;Maison;79;4;323
Vente;106000;18310;NOHANT-EN-GRACAY;Maison;137;6;257
Vente;20000;18310;GRACAY;Maison;62;3;52
Vente;135500;18200;LA PERCHE;Maison;60;2;1000
Vente;180000;18700;OIZON;Maison;176;5;525
Vente;85000;18000;BOURGES;Maison;110;4;218
Vente;135000;18000;BOURGES;Maison;80;4;554
Vente;140000;18390;SAINT-GERMAIN-DU-PUY;Maison;130;7;1440
Vente;75000;18100;VIERZON;Maison;81;4;290
Vente;100000;18130;DUN SUR AURON;Maison;70;4;146
Vente;100000;18130;DUN SUR AURON;Maison;55;2;149
Vente;100000;18130;DUN SUR AURON;Maison;14;1;149
Vente;100000;18130;DUN SUR AURON;Maison;25;1;149
Vente;120000;18000;BOURGES;Maison;73;3;158
Vente;172000;18000;BOURGES;Maison;100;4;317
Vente;165000;18390;SAVIGNY-EN-SEPTAINE;Maison;98;4;766
Vente;165000;18390;SAVIGNY-EN-SEPTAINE;Maison;98;4;429
Vente;27000;18380;LA CHAPELLE D ANGILLON;Maison;50;3;45
Vente;265500;18500;MARMAGNE;Maison;108;6;480
Vente;265500;18500;MARMAGNE;Maison;108;6;540
Vente;155000;18000;BOURGES;Maison;70;3;168
Vente;71000;18100;VIERZON;Appartement;60;3;661
Vente;71000;18100;VIERZON;Appartement;62;3;661
Vente;50639,4;18110;PIGNY;Maison;205;6;1020
Vente;50639,4;18110;PIGNY;Maison;205;6;1118
Vente;50639,4;18110;PIGNY;Maison;205;6;569
Vente;50639,4;18110;PIGNY;Maison;414;11;3628
Vente;50639,4;18110;PIGNY;Maison;64;3;3628
Vente;145000;18000;BOURGES;Maison;76;4;520
Vente;90800;18000;BOURGES;Maison;74;4;289
Vente;204000;18130;DUN SUR AURON;Maison;190;4;4993
Vente;204000;18130;DUN SUR AURON;Maison;190;4;487
Vente;213000;18000;BOURGES;Maison;70;4;326
Vente;25000;18290;CHAROST;Maison;50;3;563
Vente;102000;18290;MAREUIL-SUR-ARNON;Maison;172;4;553
Vente;75000;18350;MORNAY-BERRY;Maison;96;4;265
Vente;62500;18290;CHAROST;Maison;56;2;191
Vente;160000;18230;SAINT DOULCHARD;Maison;97;4;694
Vente;110000;18200;ARCOMPS;Maison;140;4;1150
Vente;86250;18000;BOURGES;Maison;92;5;411
Vente;403000;18000;BOURGES;Maison;239;7;500
Vente;403000;18000;BOURGES;Maison;239;7;1065
Vente;47000;18600;GROSSOUVRE;Maison;65;3;212
Vente;130000;18370;PREVERANGES;Maison;40;3;7340
Vente;130000;18370;PREVERANGES;Maison;40;3;206
Vente;130000;18370;PREVERANGES;Maison;40;3;3755
Vente;130000;18370;PREVERANGES;Maison;40;3;2109
Vente;89000;18500;MEHUN-SUR-YEVRE;Maison;68;4;348
Vente;97000;18500;MEHUN-SUR-YEVRE;Maison;80;4;509
Vente;50000;18270;SAINT-MAUR;Maison;54;2;1200
Vente;26087;18370;CHATEAUMEILLANT;Maison;48;1;455
Vente;130000;18300;VINON;Maison;101;5;363
Vente;48000;18100;VIERZON;Maison;35;1;381
Vente;60000;18300;BANNAY;Maison;50;2;702
Vente;95100;18100;VIERZON;Maison;80;5;987
Vente;72000;18100;VIERZON;Maison;68;5;485
Vente;129000;18100;VIERZON;Maison;82;3;472
Vente;47500;18100;VIERZON;Maison;95;5;691
Vente;73000;18500;MEHUN-SUR-YEVRE;Maison;128;4;415
Vente;75000;18100;VIERZON;Maison;58;4;757
Vente;75000;18100;VIERZON;Maison;58;4;236
Vente;95000;18000;BOURGES;Maison;95;5;390
Vente;570000;18230;SAINT DOULCHARD;Maison;251;6;538
Vente;570000;18230;SAINT DOULCHARD;Maison;251;6;1000
Vente;159000;18100;VIERZON;Maison;101;3;3285
Vente;159000;18100;VIERZON;Maison;101;3;978
Vente;130000;18390;SAINT-GERMAIN-DU-PUY;Maison;69;4;872
Vente;131000;18100;VIERZON;Maison;92;4;647
Vente;131000;18100;VIERZON;Maison;92;4;832
Vente;131000;18100;VIERZON;Maison;92;4;780
Vente;168000;18000;BOURGES;Maison;96;4;190
Vente;168000;18000;BOURGES;Maison;96;4;224
Vente;62000;18350;BLET;Maison;84;3;435
Vente;90000;18130;DUN SUR AURON;Maison;64;3;567
Vente;800000;18370;SAINT-SATURNIN;Maison;84;3;6040
Vente;120000;18000;BOURGES;Maison;82;4;519
Vente;94000;18100;VIERZON;Maison;76;4;504
Vente;10000;18330;VOUZERON;Maison;60;2;510
Vente;110000;18330;VOUZERON;Maison;179;6;312
Vente;90000;18250;NEUILLY-EN-SANCERRE;Maison;60;3;742
Vente;20000;18260;VAILLY-SUR-SAULDRE;Maison;60;3;785
Vente;85000;18170;LE CHATELET;Maison;78;3;408
Vente;18000;18350;OUROUER-LES-BOURDELINS;Maison;99;6;703
Vente;18000;18350;OUROUER-LES-BOURDELINS;Maison;99;6;539
Vente;22000;18350;OUROUER-LES-BOURDELINS;Maison;74;4;572
Vente;22000;18350;OUROUER-LES-BOURDELINS;Maison;74;4;382
Vente;122000;18100;ST-HILAIRE-DE-COURT;Maison;79;3;280
Vente;122000;18100;ST-HILAIRE-DE-COURT;Maison;79;3;714
Vente;72500;18100;VIERZON;Appartement;38;2;61
Vente;72500;18100;VIERZON;Appartement;42;2;61
Vente;105500;18000;BOURGES;Maison;85;4;476
Vente;81000;18100;VIERZON;Maison;48;3;543
Vente;96000;18290;PLOU;Maison;76;4;2049
Vente;84000;18100;VIERZON;Maison;65;3;790
Vente;110000;18100;VIERZON;Maison;112;4;681
Vente;81000;18350;OUROUER-LES-BOURDELINS;Maison;77;3;496
Vente;93000;18100;VIERZON;Maison;90;3;124
Vente;65000;18160;LIGNIERES;Maison;104;4;357
Vente;160000;18000;BOURGES;Maison;90;5;246
Vente;645000;18000;BOURGES;Maison;330;4;737
Vente;645000;18000;BOURGES;Appartement;40;1;737
Vente;70000;18400;SAINT-FLORENT-SUR-CHER;Maison;83;4;66
Vente;205000;18510;MENETOU-SALON;Maison;133;6;1000
Vente;205000;18510;MENETOU-SALON;Maison;133;6;1941
Vente;28500;18350;CHARLY;Maison;41;3;104
Vente;28500;18350;CHARLY;Maison;99;3;395
Vente;120000;18230;SAINT DOULCHARD;Maison;65;4;381
Vente;211000;18570;TROUY;Maison;109;5;781
Vente;105000;18000;BOURGES;Maison;62;3;390
Vente;284000;18000;BOURGES;Maison;105;4;575
Vente;284000;18000;BOURGES;Maison;105;4;1050
Vente;66000;18300;CREZANCY-EN-SANCERRE;Maison;120;4;460
Vente;190000;18300;SURY-EN-VAUX;Maison;63;2;882
Vente;68000;18100;VIERZON;Maison;45;1;662
Vente;87800;18100;VIERZON;Maison;82;3;715
Vente;125000;18000;BOURGES;Maison;75;3;186
Vente;164000;18110;PIGNY;Maison;78;4;565
Vente;195000;18500;ALLOUIS;Maison;103;5;768
Vente;175000;18000;BOURGES;Appartement;55;2;217
Vente;175000;18000;BOURGES;Appartement;56;2;217
Vente;145000;18500;MEHUN-SUR-YEVRE;Maison;100;3;562
Vente;67000;18500;FOECY;Maison;74;4;1091
Vente;148000;18300;SANCERRE;Maison;81;4;619
Vente;148000;18300;SANCERRE;Maison;81;4;1098
Vente;67000;18300;MENETOU-RATEL;Maison;86;4;579
Vente;67000;18300;MENETOU-RATEL;Maison;86;4;2559
Vente;67000;18300;MENETOU-RATEL;Maison;86;4;802
Vente;210000;18570;LA CHAPELLE SAINT URSIN;Maison;93;4;848
Vente;14250;18200;FARGES-ALLICHAMPS;Maison;50;3;2184
Vente;147000;18300;VEAUGUES;Maison;113;5;3196
Vente;165500;18200;SAINT-AMAND-MONTROND;Maison;127;4;1476
Vente;33000;18510;MENETOU-SALON;Maison;72;3;154
Vente;110000;18100;VIERZON;Maison;99;5;295
Vente;110000;18100;VIERZON;Maison;99;5;394
Vente;110000;18100;VIERZON;Maison;99;5;368
Echange;21000;18300;SANCERRE;Maison;111;5;158
Vente;174000;18000;BOURGES;Maison;76;4;690
Vente;185000;18500;MEHUN-SUR-YEVRE;Maison;120;4;500
Vente;185000;18500;MEHUN-SUR-YEVRE;Maison;120;4;2676
Vente;175000;18220;LES AIX D ANGILLON;Maison;104;6;2165
Vente;175000;18220;LES AIX D ANGILLON;Maison;104;6;664
Vente;30000;18150;LA GUERCHE SUR L AUBOIS;Maison;77;4;164
Vente;285000;18330;SAINT-LAURENT;Maison;115;4;2000
Vente;285000;18330;SAINT-LAURENT;Maison;115;4;1000
Vente;285000;18330;SAINT-LAURENT;Maison;115;4;71560
Vente;298850;18000;BOURGES;Maison;106;5;223
Vente;298850;18000;BOURGES;Maison;106;5;1000
Vente;117500;18220;SAINTE-SOLANGE;Maison;123;5;156
Vente;248000;18000;BOURGES;Maison;119;4;640
Vente;248000;18000;BOURGES;Maison;119;4;680
Vente;8000;18350;OUROUER-LES-BOURDELINS;Maison;15;1;1761
Vente;8000;18350;OUROUER-LES-BOURDELINS;Maison;15;1;435
Vente;135000;18520;AVORD;Maison;96;5;562
Vente;119000;18000;BOURGES;Maison;107;5;303
Vente;160000;18000;BOURGES;Maison;78;3;341
Vente;149500;18000;BOURGES;Maison;55;2;538
Vente;282000;18000;BOURGES;Appartement;35;2;87
Vente;282000;18000;BOURGES;Appartement;54;2;87
Vente;282000;18000;BOURGES;Appartement;23;1;87
Vente;282000;18000;BOURGES;Appartement;61;3;87
Vente;210000;18510;MENETOU-SALON;Maison;114;4;2986
Vente;210000;18510;MENETOU-SALON;Maison;114;4;570
Vente;186450;18110;VASSELAY;Maison;99;4;128
Vente;186450;18110;VASSELAY;Maison;99;4;1000
Vente;87700;18110;FUSSY;Maison;60;2;142
Vente;117750;18500;BERRY-BOUY;Maison;59;2;212
Vente;137800;18260;JARS;Maison;100;4;3556
Vente;137800;18260;JARS;Maison;100;4;3124
Vente;80000;18000;BOURGES;Maison;50;2;326
Vente;217500;18570;MORTHOMIERS;Maison;102;5;500
Vente;217500;18570;MORTHOMIERS;Maison;102;5;777
Vente;145000;18340;PLAIMPIED-GIVAUDINS;Maison;97;5;500
Vente;145000;18340;PLAIMPIED-GIVAUDINS;Maison;97;5;1040
Vente;105000;18000;BOURGES;Maison;55;3;773
Vente;15000;18600;SANCOINS;Maison;84;5;166
Vente;87500;18800;VILLABON;Maison;100;4;885
Vente;87500;18800;VILLABON;Maison;100;4;1000
Vente;495000;18000;BOURGES;Maison;197;5;1056
Vente;250000;18390;SAINT-GERMAIN-DU-PUY;Maison;121;5;1339
Vente;145000;18000;BOURGES;Maison;66;4;408
Vente;45000;18200;DREVANT;Maison;73;3;332
Vente;146000;18230;SAINT DOULCHARD;Maison;91;5;425
Vente;129000;18000;BOURGES;Maison;77;4;467
Vente;155000;18200;LA GROUTTE;Maison;132;4;235
Vente;22000;18400;PRIMELLES;Maison;50;3;57
Vente;22000;18400;PRIMELLES;Maison;28;1;81
Vente;201000;18200;SAINT-AMAND-MONTROND;Maison;170;4;295
Vente;100000;18000;BOURGES;Maison;76;5;307
Vente;125000;18000;BOURGES;Maison;53;3;249
Vente;107000;18700;AUBIGNY-SUR-NERE;Maison;81;4;574
Vente;208000;18200;ARPHEUILLES;Maison;146;5;954
Vente;208000;18200;ARPHEUILLES;Maison;146;5;525
Vente;208000;18200;ARPHEUILLES;Maison;146;5;2222
Vente;100000;18520;AVORD;Maison;60;4;370
Vente;170000;18000;BOURGES;Maison;100;5;440
Vente;170000;18000;BOURGES;Maison;100;5;252
Vente;178000;18570;LA CHAPELLE SAINT URSIN;Maison;104;4;734
Vente;70000;18000;BOURGES;Maison;51;3;143
Vente;117000;18270;ST-CHRISTOPHE-LE-CHAUDRY;Maison;117;6;690
Vente;123000;18210;LE PONDY;Maison;84;4;150
Vente;123000;18210;LE PONDY;Maison;84;4;978
Vente;140000;18380;MERY-ES-BOIS;Maison;89;4;1478
Vente;170000;18160;CHEZAL-BENOIT;Maison;70;2;130
Vente;54717;18200;SAINT-AMAND-MONTROND;Maison;105;5;170
Vente;50000;18150;LA CHAPELLE-HUGON;Maison;65;3;124
Vente;46000;18250;HENRICHEMONT;Maison;76;2;69
Vente;115000;18220;SAINT-CEOLS;Maison;90;3;562
Vente;110000;18200;ORVAL;Maison;92;5;519
Vente;55000;18300;JALOGNES;Maison;72;3;180
Vente;9000;18240;LERE;Maison;28;2;341
Vente;184920;18000;BOURGES;Maison;87;3;780
Vente;153000;18000;BOURGES;Maison;74;5;313
Vente;220000;18410;BRINON-SUR-SAULDRE;Maison;59;3;30
Vente;220000;18410;BRINON-SUR-SAULDRE;Maison;59;3;1070
Vente;220000;18410;BRINON-SUR-SAULDRE;Maison;270;5;3202
Vente;41000;18100;VIERZON;Maison;70;5;302
Vente;90000;18100;VIERZON;Maison;85;3;175
Vente;88000;18100;VIERZON;Maison;74;3;380
Vente;45000;18220;AZY;Maison;98;5;1789
Vente;170000;18100;MERY-SUR-CHER;Maison;200;7;682
